# 이 표는 우리 순위가 아니다. 우리 순위는 지표 가중합이 아니라 실제 질문·답변의
# 채점이다(JUDGING.md). 지표로 줄 세우는 방식은 우리가 실측으로 폐기했다.
# 여기 있는 것은 **재계산에 필요한 원자료를 편 것**이다.
name,category,ours,repo_url,status,reachable,needs_key,tool_count,warm_ms,cold_ms,described_pct,desc_median,input_schema_pct,output_schema_pct,annotated_pct,readonly_pct,self_hosting,license,repo_public,paid_disclosed,tools_total,tools_free,tools_paid,rank_in_category,factual_errors
hlucent/realestate-stats-mcp,부동산,0,https://github.com/hlucent/realestate-stats-mcp,down,0,0,,,106,,,,,,,source_only,MIT,1,0,,,,3,1
hlucent/safemap-uv-index-mcp,날씨·환경,0,https://github.com/hlucent/safemap-uv-index-mcp,down,0,0,,,71,,,,,,,source_only,MIT,1,0,,,,,
hmgthb/ai-pb-agent-portfolio,기타,0,https://github.com/hmgthb/ai-pb-agent-portfolio,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
hmmhmmhm/daiso-mcp,커머스·생활,0,https://github.com/hmmhmmhm/daiso-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
hwain-ai/Real-Estate-Location-Analyzer_MCP,부동산,0,https://github.com/hwain-ai/Real-Estate-Location-Analyzer_MCP,unverified,0,0,,,705,,,,,,,source_only,MIT,1,0,,,,,
hypn4/opendart-fss-mcp,금융·증시,0,https://github.com/hypn4/opendart-fss-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
hypn4/tossinvest-mcp,금융·증시,0,https://github.com/hypn4/tossinvest-mcp,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
iiacjay/dart-briefing-mcp,금융·증시,0,https://github.com/iiacjay/dart-briefing-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
iiacjay/incheon-airport-mcp,교통·이동,0,https://github.com/iiacjay/incheon-airport-mcp,unverified,0,0,,,529,,,,,,,source_only,,1,0,,,,,
insung8150/AgentWebSearch-MCP,기타,0,https://github.com/insung8150/AgentWebSearch-MCP,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.aidc-ai/design-engine,기타,0,,live,1,1,,,258,,,,,,,unknown,,,0,,,,,
io.github.BK927/overwatch-aio,기타,0,https://github.com/BK927/overwatch-aio,,,,,,,,,,,,,source_only,,1,0,,,,,
io.github.CSOAI-ORG/korea-ai-basic-act-mcp,법령·판례,0,https://github.com/CSOAI-ORG/korea-ai-basic-act-mcp,down,0,0,,,8,,,,,,,packaged,,1,0,,,,,
io.github.ChloePark85/kr-groundtruth,공공데이터·행정,0,,live,1,0,8,599,240,100,161,75,0,100,100,unknown,,,0,,,,,
io.github.DeepSearch-Common/korean-stocks,금융·증시,0,https://github.com/deepsearch-hq/deepsearch-x402.git,,,,,,,,,,,,,packaged,,,0,,,,,
io.github.HyosikPark/kr-apt-trades,부동산,0,,unverified,0,0,,,5177,,,,,,,unknown,,,0,,,,,
io.github.HyosikPark/kr-district-codes,지도·주소,0,,unverified,0,0,,,5095,,,,,,,unknown,,,0,,,,,
io.github.HyosikPark/kr-holidays,공공데이터·행정,0,,unverified,0,0,,,5152,,,,,,,unknown,,,0,,,,,
io.github.LJaysk/kr-dart-events,금융·증시,0,https://github.com/LJaysk/kr-dart-events,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.Mobiss11/daepak-mcp,금융·증시,0,https://github.com/Mobiss11/daepak-mcp,live,1,1,,,280,,,,,,,packaged,MIT,1,0,,,,,
io.github.MongLong0214/stockmatrix-mcp,금융·증시,0,https://github.com/MongLong0214/stock-ai-newsletter,,,,,,,,,,,,,source_only,,1,0,,,,,
io.github.PJW2004/job-search,커머스·생활,0,https://github.com/PJW2004/career-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.SongT-50/korean-agriculture-mcp,공공데이터·행정,0,https://github.com/SongT-50/korean-agriculture-mcp,unverified,0,0,,,413,,,,,,,source_only,MIT,1,0,,,,,
io.github.SongT-50/korean-news-mcp,커머스·생활,0,https://github.com/SongT-50/korean-news-mcp,unverified,0,0,,,169,,,,,,,source_only,MIT,1,0,,,,,
io.github.SongT-50/korean-public-data-mcp,공공데이터·행정,0,https://github.com/SongT-50/korean-public-data-mcp,unverified,0,0,,,151,,,,,,,source_only,MIT,1,0,,,,,
io.github.SongT-50/korean-stock-mcp,금융·증시,0,https://github.com/SongT-50/korean-stock-mcp,unverified,0,0,,,154,,,,,,,source_only,,1,0,,,,,
io.github.Wonderfulian/kbv-server,핀테크·인증,0,https://github.com/Wonderfulian/kbv-server,live,1,0,3,55,156,100,235,100,100,100,100,source_only,MIT,1,0,,,,,
io.github.a-mashiro-art/jp-data,공공데이터·행정,0,,unverified,0,0,,,724,,,,,,,unknown,,,0,,,,,
io.github.accentist/buyking-mcp,커머스·생활,0,https://github.com/accentist/buyking-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.aminpiano/nara-tour,커머스·생활,0,https://github.com/aminpiano/naratour-mvp,live,1,0,3,29,51,100,132,33,0,0,0,unknown,,,0,,,,,
io.github.bakyang2/kr-crypto-intelligence,금융·증시,0,https://github.com/bakyang2/kr-crypto-intelligence,live,1,0,18,91,93,100,561,44,100,100,100,source_only,MIT,1,0,,,,,
io.github.bubilife1202/crossfin,금융·증시,0,https://github.com/bubilife1202/crossfin,live,1,0,16,80,81,100,70,69,0,0,0,packaged,MIT,1,0,,,,,
io.github.choiyounggi/korea-data-mcp,공공데이터·행정,0,https://github.com/choiyounggi/korea-data-suite,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.do-droid/busan-essentials,지도·주소,0,https://github.com/do-droid/busan-essentials,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.do-droid/seoul-essentials,지도·주소,0,https://github.com/do-droid/seoul-essentials,,,,,,,,,,,,,source_only,,1,0,,,,,
io.github.fieldcure/publicdata-kr,공공데이터·행정,0,https://github.com/fieldcure/fieldcure-mcp-publicdata,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.gejyn14/kiwoom-mcp,금융·증시,0,https://github.com/gejyn14/kiwoom-plugin,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
io.github.heubme2020/datasinking,금융·증시,0,https://github.com/heubme2020/datasinking,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.java-jaydev/naver-mybox-mcp,커머스·생활,0,https://github.com/java-jaydev/naver-mybox-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.juh5ng/k-data-mcp,금융·증시,0,https://github.com/juh5ng/k-data-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.kimnchai/korea-flight-mcp,교통·이동,0,,live,1,0,8,36,43,100,739,100,100,100,100,unknown,,,0,,,,,
io.github.koreal6803/finlab-ai,금융·증시,0,https://github.com/koreal6803/finlab-ai,live,1,0,6,45,56,100,118,50,0,0,0,source_only,,1,0,,,,,
io.github.lazymac2x/govdata-korea,공공데이터·행정,0,https://github.com/lazymac2x/govdata-korea-api,live,1,0,6,110,112,100,90,100,0,0,0,source_only,,1,0,,,,,
io.github.lichtsalz/korea-data,공공데이터·행정,0,https://github.com/lichtsalz/korea-data,live,1,1,,,145,,,,,,,packaged,MIT,1,0,,,,,
io.github.loved0543-dotcom/kdata-gate,공공데이터·행정,0,https://github.com/loved0543-dotcom/kdata-gate-mcp,live,1,0,26,366,451,100,137,100,0,0,0,source_only,,1,0,,,,,
io.github.lovelyquality/korail-mcp,교통·이동,0,https://github.com/lovelyquality/korail-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.minsooparkk/korea-tax-law-mcp,세금·재정,0,https://github.com/minsooparkk/korea-tax-law-mcp,live,1,0,14,48,42,100,93,93,14,14,14,source_only,MIT,1,0,,,,,
io.github.namen-ceo/factbat-public-record-locator,공공데이터·행정,0,,live,1,1,,,65,,,,,,,unknown,,,0,,,,,
io.github.namuaix/seoul-tourism,지도·주소,0,,live,1,0,3,20,20,100,95,100,0,100,100,unknown,,,0,,,,,
io.github.opendata-kr/narajangteo-bid-mcp,공공데이터·행정,0,https://github.com/opendata-kr/narajangteo-bid-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.opendata-kr/narajangteo-corpinfo,공공데이터·행정,0,https://github.com/opendata-kr/narajangteo-corpinfo-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.opendata-kr/narajangteo-opening,공공데이터·행정,0,https://github.com/opendata-kr/narajangteo-opening-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.opendata-kr/narajangteo-prespec-mcp,공공데이터·행정,0,https://github.com/opendata-kr/narajangteo-prespec-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.peter120525-cmd/lawmadi-os,법령·판례,0,,live,1,0,19,166,179,100,425,84,0,0,0,unknown,,,0,,,,,
io.github.pipeworx-io/dart-kr,공공데이터·행정,0,https://github.com/pipeworx-io/mcp-dart-kr,live,1,0,40,143,378,100,770,100,2,100,88,source_only,MIT,1,0,,,,,
io.github.pipeworx-io/ecos-kr,공공데이터·행정,0,https://github.com/pipeworx-io/mcp-ecos-kr,live,1,0,39,464,180,100,770,100,3,100,87,source_only,MIT,1,0,,,,,
io.github.pipeworx-io/pub-dev,디렉토리·개발자도구,0,https://github.com/pipeworx-io/mcp-pub-dev,live,1,0,39,588,1142,100,770,100,3,100,87,source_only,MIT,1,0,,,,,
io.github.redoxnet/lsopenapi,금융·증시,0,https://github.com/redoxnet/mcp-lsopenapi,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.richard-kim-79/jejusns,공공데이터·행정,0,,live,1,0,16,733,1003,100,113,75,0,0,0,unknown,,,0,,,,,
io.github.rubato103/kci-openapi-mcp,교육·문화,0,https://github.com/rubato103/KCI_openAPI,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.rubato103/nl-openapi-mcp,교육·문화,0,https://github.com/rubato103/nl-openapi-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.rubatoyd/kci-openapi-mcp,교육·문화,0,https://github.com/rubatoyd/KCI_openAPI,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.rubatoyd/kosis-openapi-mcp,공공데이터·행정,0,https://github.com/rubatoyd/kosis-openapi-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.rubatoyd/na-openapi-mcp,교육·문화,0,https://github.com/rubatoyd/na-openapi-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.rubatoyd/nl-openapi-mcp,교육·문화,0,https://github.com/rubatoyd/nl-openapi-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
io.github.sadri-dridi/tz-asia-seoul,기타,0,https://github.com/sadri-dridi/named-mcp-utilities,live,1,0,30,26,28,100,55,100,0,0,0,source_only,,1,0,,,,,
io.github.sean-park-funda/korea-data-mcp,날씨·환경,0,https://github.com/sean-park-funda/korea-data-mcp,live,1,0,6,25,25,100,74,83,0,0,0,source_only,MIT,1,0,,,,,
io.github.sean-park-funda/korea-ocean-mcp,날씨·환경,0,https://github.com/sean-park-funda/korea-ocean-mcp,live,1,0,8,27,34,100,73,100,0,0,0,source_only,MIT,1,0,,,,,
io.github.semorehq/mcp-commerce,커머스·생활,0,https://github.com/semorehq/mcp-commerce,,,,,,,,,,,,,packaged,,,0,,,,,
io.github.sharebook-kr/pykrx-mcp,금융·증시,0,https://github.com/sharebook-kr/pykrx-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.smilemin07/korean-rnd-regs-mcp,공공데이터·행정,0,https://github.com/smilemin07/korean-rnd-regs-mcp,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
io.github.ssd7830-cmyk/korean-firefighter-law-mcp,법령·판례,0,https://github.com/ssd7830-cmyk/korean-firefighter-law-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.standardbeagle/dart-query,디렉토리·개발자도구,0,https://github.com/standardbeagle/dart-query,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.whdrnr2583-cmd/koreanpulse,금융·증시,0,https://github.com/whdrnr2583-cmd/koreanpulse,live,1,0,7,39,39,100,671,86,100,100,100,source_only,AGPL-3.0,1,0,,,,,
io.github.wujinkim/korea-business-verify,공공데이터·행정,0,https://github.com/wujinkim/korea-business-verify,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.yjhann33-design/korea-stock-insight-mcp,금융·증시,0,https://github.com/yjhann33-design/korea-stock-insight-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
io.github.yonghwan1106/mcportal,공공데이터·행정,0,https://github.com/yonghwan1106/mcportal,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
io.github.yousunjung84-edu/academyinfo,교육·문화,0,https://github.com/yousunjung84-edu/academyinfo-mcp,live,1,0,8,130,51,100,71,62,0,100,100,packaged,,1,0,,,,,
io.github.yujiseok/public-official-mcp-server,공공데이터·행정,0,https://github.com/yujiseok/public-official-mcp,,,,,,,,,,,,,packaged,,,0,,,,,
jang236/etf-analyzer,금융·증시,0,https://github.com/jang236/etf-analyzer,,,,,,,,,,,,,source_only,,1,0,,,,,
java-jaydev/kiwoom-mcp,금융·증시,0,https://github.com/java-jaydev/kiwoom-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
java-jaydev/toss-invest-mcp,금융·증시,0,https://github.com/java-jaydev/toss-invest-mcp,,,,,,,,,,,,,source_only,Apache-2.0,1,0,,,,,
jaykim429/korea-statistic-MCP-cginside,공공데이터·행정,0,https://github.com/jaykim429/korea-statistic-MCP-cginside,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
jcahn99/gis-accessibility-mcp,의료·복지,0,https://github.com/jcahn99/gis-accessibility-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jcyeom/pubdata-insight-mcp,공공데이터·행정,0,https://github.com/jcyeom/pubdata-insight-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jennifer76cha/nemc-law-search,법령·판례,0,https://github.com/jennifer76cha/nemc-law-search,,,,,,,,,,,,,source_only,,1,0,,,,,
jeonghwanko/coffee-price-mcp,커머스·생활,0,https://github.com/jeonghwanko/coffee-price-mcp,live,1,1,,,451,,,,,,,source_only,MIT,1,0,,,,,
jeongmk522-netizen/smishing-stop-mcp,기타,0,https://github.com/jeongmk522-netizen/smishing-stop-mcp,live,1,1,,,39,,,,,,,source_only,,1,0,,,,,
jeonjeon12/jeonse-ansim-mcp,부동산,0,https://github.com/jeonjeon12/jeonse-ansim-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jhchoi-ptech/data-go-kr-mcp,공공데이터·행정,0,https://github.com/jhchoi-ptech/data-go-kr-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
jinjukimink/subway-congestion-mcp,교통·이동,0,https://github.com/jinjukimink/subway-congestion-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jinmyungjong/korean-law-mcp,법령·판례,0,https://github.com/jinmyungjong/korean-law-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jinny-han/data.go.kr-water-api-mcp,공공데이터·행정,0,https://github.com/jinny-han/data.go.kr-water-api-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jinny-han/industrial-complex-api-mcp,공공데이터·행정,0,https://github.com/jinny-han/industrial-complex-api-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jinny-han/vworld-api-mcp,지도·주소,0,https://github.com/jinny-han/vworld-api-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
jjmcpa93-design/g2b-bid-mcp,세금·재정,0,https://github.com/jjmcpa93-design/g2b-bid-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jjonghyun41/kasb-accounting-mcp,세금·재정,0,https://github.com/jjonghyun41/kasb-accounting-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jkf87/weather-mcp,날씨·환경,0,https://github.com/jkf87/weather-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
jo73089622-pixel/gyeongbuk-arch-law-mcp,법령·판례,0,https://github.com/jo73089622-pixel/gyeongbuk-arch-law-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
jshsakura/oc-korea-weather-time-mcp,날씨·환경,0,https://github.com/jshsakura/oc-korea-weather-time-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
juhyeon-im/PyNps_MCP2607,의료·복지,0,https://github.com/juhyeon-im/PyNps_MCP2607,,,,,,,,,,,,,source_only,,1,0,,,,,
juhyunchoi-mech/korean-law-mcp,법령·판례,0,https://github.com/juhyunchoi-mech/korean-law-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
junghan0611/zotero-config,기타,0,https://github.com/junghan0611/zotero-config,,,,,,,,,,,,,source_only,,1,0,,,,,
justcoding-ys/mcp-naver-news,커머스·생활,0,https://github.com/justcoding-ys/mcp-naver-news,,,,,,,,,,,,,source_only,,1,0,,,,,
justcoding-ys/mcp-opendart,금융·증시,0,https://github.com/justcoding-ys/mcp-opendart,,,,,,,,,,,,,source_only,,1,0,,,,,
jwgo/lemory,기타,0,https://github.com/jwgo/lemory,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
k08200/korea-mcp-suite,공공데이터·행정,0,https://github.com/k08200/korea-mcp-suite,,,,,,,,,,,,,source_only,,1,0,,,,,
k821209/smartfarm-mcp,공공데이터·행정,0,https://github.com/k821209/smartfarm-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kaicot/kaic-kinder-info,교육·문화,0,https://github.com/kaicot/kaic-kinder-info,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kebong-3/seogu-mcp,법령·판례,0,https://github.com/kebong-3/seogu-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
kendrick-na/segeum-matjip,커머스·생활,0,https://github.com/kendrick-na/segeum-matjip,unverified,0,0,,,0,,,,,,,source_only,,1,0,,,,,
keonho-kim/OpenDart-mcp,금융·증시,0,https://github.com/keonho-kim/OpenDart-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kim-go-chon/dart-notes-mcp,금융·증시,0,https://github.com/kim-go-chon/dart-notes-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kimduksoo/naver-land-mcp,부동산,0,https://github.com/kimduksoo/naver-land-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
kimju1416/naver-land-mcp,부동산,0,https://github.com/kimju1416/naver-land-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kimju1416/realestate-mcp,부동산,0,https://github.com/kimju1416/realestate-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
kimlawtech/korean-certified-mail,기타,0,https://github.com/kimlawtech/korean-certified-mail,,,,,,,,,,,,,source_only,Apache-2.0,1,0,,,,,
kimlawtech/korean-contracts,기타,0,https://github.com/kimlawtech/korean-contracts,,,,,,,,,,,,,source_only,,1,0,,,,,
kjs369369/law-mcp-prompts-biz,디렉토리·개발자도구,0,https://github.com/kjs369369/law-mcp-prompts-biz,,,,,,,,,,,,,source_only,,1,0,,,,,
kjs369369/law-mcp-prompts20,기타,0,https://github.com/kjs369369/law-mcp-prompts20,,,,,,,,,,,,,source_only,,1,0,,,,,
kkhwan1/KONEPS_sionlab,세금·재정,0,https://github.com/kkhwan1/KONEPS_sionlab,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
kknas1/consumer-dispute-mcp,법령·판례,0,https://github.com/kknas1/consumer-dispute-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
kmgvv23/stock-data-mcp,금융·증시,0,https://github.com/kmgvv23/stock-data-mcp,live,1,0,42,706,504,100,124,90,100,0,0,packaged,,1,0,,,,,
kmjm231/korea-scholar-mcp,교육·문화,0,https://github.com/kmjm231/korea-scholar-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
koreainvestment/koreainvestment-mcp,금융·증시,0,https://github.com/koreainvestment/koreainvestment-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
koy4648/McpServer,공공데이터·행정,0,https://github.com/koy4648/McpServer,,,,,,,,,,,,,source_only,,1,0,,,,,
kr.co.reevl/reevl-mcp,부동산,0,,live,1,0,7,37,33,100,415,86,100,100,100,unknown,,,0,,,,,
kr.co.softbowl/sbchart2,디렉토리·개발자도구,0,,live,1,0,4,24,22,100,359,100,0,0,0,unknown,,,0,,,,,
kr.co.softbowl/sbgrid3,디렉토리·개발자도구,0,,live,1,0,4,21,22,100,324,100,0,0,0,unknown,,,0,,,,,
kr.eocpa/mydart,공공데이터·행정,0,,live,1,0,16,199,193,100,1017,100,0,100,100,unknown,,,0,,,,,
kr.eocpa/myfss,금융·증시,0,,live,1,0,5,118,120,100,1002,80,0,100,100,unknown,,,0,,,,,
kr.eocpa/mykifrs,세금·재정,0,,live,1,0,6,123,126,100,1004,100,0,100,100,unknown,,,0,,,,,
kr.gronox/finbridge,금융·증시,0,https://github.com/Jakechj/finbridge-mcp,live,1,0,44,63,81,100,1840,91,91,100,86,source_only,MIT,1,0,,,,,
kr.ibtcc/competition-ratio,공공데이터·행정,0,https://github.com/jojunho74/hometest,live,1,0,1,244,237,100,97,100,0,0,0,unknown,,,0,,,,,
kr.maedong/maedong,금융·증시,0,,live,1,0,5,300,302,100,230,100,0,100,100,unknown,,,0,,,,,
kr.wandsol/patent-search,법령·판례,0,,live,1,1,,,54,,,,,,,unknown,,,0,,,,,
kyo504/krx-cli,금융·증시,0,https://github.com/kyo504/krx-cli,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
la1av1a/hospital-fee-mcp,의료·복지,0,https://github.com/la1av1a/hospital-fee-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
lapiogga/caseLaw,법령·판례,0,https://github.com/lapiogga/caseLaw,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
leejaew/visitkorea-medicaltourism-mcp,교육·문화,0,https://github.com/leejaew/visitkorea-medicaltourism-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
legalize-kr/agent-skills,법령·판례,0,https://github.com/legalize-kr/agent-skills,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
legalize-kr/cli-tools,법령·판례,0,https://github.com/legalize-kr/cli-tools,,,,,,,,,,,,,packaged,Apache-2.0,1,0,,,,,
leokim90/gov-data-mcp,공공데이터·행정,0,https://github.com/leokim90/gov-data-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
lesstif/Rovo-forge-law-mcp-app,법령·판례,0,https://github.com/lesstif/Rovo-forge-law-mcp-app,,,,,,,,,,,,,source_only,,1,0,,,,,
lucidwatper/Kosis-mcp,공공데이터·행정,0,https://github.com/lucidwatper/Kosis-mcp,unverified,0,0,,,4559,,,,,,,source_only,,1,0,,,,,
millet04/krx-stock-mcp,금융·증시,0,https://github.com/millet04/krx-stock-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
mindm1ner/bangbang-mcp,교육·문화,0,https://github.com/mindm1ner/bangbang-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
mindm1ner/gyogwon-mcp,법령·판례,0,https://github.com/mindm1ner/gyogwon-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
mkkim2102/finance-mcp-server-ko,금융·증시,0,https://github.com/mkkim2102/finance-mcp-server-ko,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
moby-11c/opendart_mcp,금융·증시,0,https://github.com/moby-11c/opendart_mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
mogoon/evcharger-mcp-kc,커머스·생활,0,https://github.com/mogoon/evcharger-mcp-kc,,,,,,,,,,,,,source_only,,1,0,,,,,
molpass/mcp-newsfeed,커머스·생활,0,https://github.com/molpass/mcp-newsfeed,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
molpass/mcp-weather,날씨·환경,0,https://github.com/molpass/mcp-weather,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
mongle250129/korea-life-mcp,커머스·생활,0,https://github.com/mongle250129/korea-life-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
nagyeop/kosis_mcp,공공데이터·행정,0,https://github.com/nagyeop/kosis_mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
nds12345-ko/sgis-mcp,지도·주소,0,https://github.com/nds12345-ko/sgis-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
nerin81-netizen/arxiv-daily-mcp,교육·문화,0,https://github.com/nerin81-netizen/arxiv-daily-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
ngwoon/korea-realestate-mcp,부동산,0,https://github.com/ngwoon/korea-realestate-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
nine-hundred/naramarket-mcp,세금·재정,0,https://github.com/nine-hundred/naramarket-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
nodeul99-dev/dart_basic_mcp,금융·증시,0,https://github.com/nodeul99-dev/dart_basic_mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
nokelan/KoreanLawMCP,법령·판례,0,https://github.com/nokelan/KoreanLawMCP,,,,,,,,,,,,,source_only,,1,0,,,,,
nokelan/health-fee-mcp,의료·복지,0,https://github.com/nokelan/health-fee-mcp,live,1,0,12,,22,100,119,75,0,0,0,source_only,,1,0,,,,,
ntriq/lawink-mcp,법령·판례,0,https://github.com/ntriq/lawink-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
nuri428/mcp_kipris,공공데이터·행정,0,https://github.com/nuri428/mcp_kipris,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
obundh/korea-public-data-catalog-mcp,공공데이터·행정,0,https://github.com/obundh/korea-public-data-catalog-mcp,unverified,0,0,,,547,,,,,,,source_only,MIT,1,0,,,,2,3
ohhan777/korea_weather,날씨·환경,0,https://github.com/ohhan777/korea_weather,,,,,,,,,,,,,source_only,,1,0,,,,,
okdoittttt/ko-stock-mcp,금융·증시,0,https://github.com/okdoittttt/ko-stock-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
oksure/bible-ko-mcp,교육·문화,0,https://github.com/oksure/bible-ko-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
one.aisa/seo-serp-other-engines,미디어·뉴스,0,,live,1,1,,,565,,,,,,,unknown,,,0,,,,,
open-play-ground/datago-mcp,공공데이터·행정,0,https://github.com/open-play-ground/datago-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
opendata-kr/core,기타,0,https://github.com/opendata-kr/core,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
openpharma-org/asia-filings-mcp-server,금융·증시,0,https://github.com/openpharma-org/asia-filings-mcp-server,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
org.medicalaialliance/intelligence,의료·복지,0,https://github.com/austinpw-cloud/maa-website,live,1,0,5,357,224,100,310,80,0,0,0,unknown,,,0,,,,,
pchuri/korean-capital-gains-tax-mcp,세금·재정,0,https://github.com/pchuri/korean-capital-gains-tax-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
peppermint1231/stock-screener-mcp,금융·증시,0,https://github.com/peppermint1231/stock-screener-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
pianovirus/kfda-mcp,의료·복지,0,https://github.com/pianovirus/kfda-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
pinnaclesoft-ko/be-node-seoul-data-mcp,공공데이터·행정,0,https://github.com/pinnaclesoft-ko/be-node-seoul-data-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
pjookim/mcp-visit-korea,커머스·생활,0,https://github.com/pjookim/mcp-visit-korea,,,,,,,,,,,,,source_only,,1,0,,,,,
